"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"83","إجازات","كيف أقدم إجازة عدة وفاة من البوابة؟","يمكن تقديم طلب إجازة عدة وفاة من بوابة الخدمة الذاتية للموظف عبر الخطوات التالية:

الدخول إلى رابط تقديم طلب إجازة.
الضغط على زر ""جديد"".
اختيار نوع الإجازة: ""إجازة عدة وفاة"" من القائمة المنسدلة.
تعبئة جميع الخانات المطلوبة، مثل تاريخ الطلب (يتم تعبئته تلقائياً بالتاريخ الهجري الحالي)، وتواريخ بداية ونهاية الإجازة، ومدة الإجازة، وغيرها من البيانات الرئيسية.
حفظ الطلب.

سيتمكن النظام من إدخال كافة بيانات الإجازة تلقائياً للموظف الحالي بعد تعبئة الحقول اللازمة.

المصدر: [دليل المستخدم] - User Manual HPA.pdf","success","4241","2026-03-20T05:19:24.917Z",""
"84","إجازات","وش هي إجازة المشاركة الوطنية ومتى تطلب؟","إجازة المشاركة الوطنية هي إجازة يجوز للوزير المختص منحها للموظف براتب كامل للمشاركة الوطنية داخل المملكة أو خارجها في المناسبات أو الأنشطة الرياضية أو البرامج الثقافية أو الاجتماعية أو لأي أسباب أخرى مشابهة لا تتعلق بعمل الجهة الحكومية التي يعمل بها الموظف، وكذلك للمشاركة بأعمال الإغاثة والدفاع المدني. تصرف هذه الإجازة بناء على طلب الجهات الرسمية ذات العلاقة ووفقًا لإطار العمل التنظيمي.

بخصوص موعد طلبها: تقدم الإجازة عندما يتم ترشيح الموظف أو استدعاؤه من الجهة الرسمية المنظمة للنشاط أو الحدث الوطني، ويتم ذلك وفق الإجراءات المحددة داخل الجهة الحكومية وتبعًا للضوابط المنظمة في اللائحة التنفيذية.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4257","2026-03-20T05:19:31.185Z",""
"85","إجازات","كيف أسجل طلب إجازة حج؟","يمكن تقديم طلب إجازة حج عن طريق الدخول على الخدمة واختيار أيقونة “طلب إجازة” من قائمة الطلبات، ثم تحديد نوع الإجازة (إجازة حج)، وإدخال بيانات الإجازة المطلوبة، ثم الضغط على “إرسال”. سيتم دراسة الطلب من قبل المسؤول المباشر واتخاذ القرار المناسب.

المصدر: [الأسئلة الشائعة]","success","2716","2026-03-20T05:19:35.913Z",""
"86","إجازات","هل أقدر أخذ إجازة حج أكثر من مرة؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","2202","2026-03-20T05:19:40.128Z",""
"87","إجازات","وش هي إجازة التدريب على أعمال الإعاقة؟","إجازة التدريب على أعمال الإعاقة هي إجازة يمكن للموظف التقديم عليها من خلال شاشة مخصصة في نظام طلبات الإجازات، حيث يتم اختيار نوع الإجازة ""إجازة التدريب على أعمال الإعاقة"".

بحسب اللائحة التنفيذية للموارد البشرية في الخدمة المدنية (مادة 155): يجوز للوزير المختص السماح للموظف أثناء وقت الدوام الرسمي بالتدريب على طريقة التعامل مع الإعاقة، ولكن وفق الضوابط التالية:

أن لا يكون للموظف رصيد من الإجازات العادية، فإذا كان لديه رصيد يتم خصم فترة الغياب من ذلك الرصيد.
أن يكون الشخص المعاق أحد أولاد الموظف أو أحد والديه أو ممن يعولهم شرعًا.
أن تقتصر مدة الغياب على المدة اللازمة للتدريب كما تحددها جهة التدريب بموجب تقرير معتمد، ولا تتعدى (42) يومًا.
يجب إصدار شهادة معتمدة من جهة التدريب تثبت حضور الموظف فترة التدريب وأوقاته.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4785","2026-03-20T05:19:46.924Z",""
"88","إجازات","كيف أسجل طلب إجازة ثقافية داخلية؟","يتم تسجيل طلب إجازة ثقافية داخلية عبر شاشة ""تسجيل طلب إجازة ثقافية داخلية"". في هذه الشاشة يمكنك إدخال كافة بيانات الإجازة وذلك باتباع الخطوات التالية:

اختيار نوع الإجازة من القائمة المنسدلة (إجازة ثقافية داخلية).
تعبئة البيانات الرئيسية مثل تاريخ الطلب (يظهر تلقائيًا بالتاريخ الهجري الحالي ولا يمكن تعديله).
إذا كان ترقيم الطلبات يدوي، يُدخل المستخدم رقم الطلب. وإذا كان آليًا يظهر تلقائيًا.
بعد إدخال البيانات، يمكنك حفظ الطلب.

ملاحظة: بعد حفظ الطلب، لا يُنقل الطلب مباشرة إلى شؤون الموظفين إلا بعد اعتماده من الرئيس المباشر من خلال شاشة اعتماد طلبات الموظفين الإداريين التابعين له.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","5789","2026-03-20T05:19:54.724Z",""
"89","إجازات","وش الفرق بين الإجازة الثقافية الداخلية والخارجية؟","بحسب اللائحة التنفيذية للموارد البشرية في الخدمة المدنية، يمكن للوزير المختص منح الموظف إجازة براتب كامل للمشاركة الوطنية سواء داخل المملكة أو خارجها في المناسبات أو الأنشطة الرياضية أو البرامج الثقافية أو الاجتماعية أو لأي أسباب مشابهة لا تتعلق بعمل الجهة الحكومية.

الفرق الأساسي بين الإجازة الثقافية الداخلية والخارجية هو أن:

الإجازة الثقافية الداخلية: تمنح للمشاركة في نشاط ثقافي أو برنامج داخل المملكة العربية السعودية.
الإجازة الثقافية الخارجية: تمنح للمشاركة في نشاط ثقافي أو برنامج خارج المملكة العربية السعودية.

كلتاهما تحتاج إلى موافقة الجهة الرسمية ذات العلاقة ووفق إطار العمل التنظيمي المعتمد.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","5278","2026-03-20T05:20:02.012Z",""
"90","إجازات","كيف أقدم على إجازة رياضية؟","لتقديم طلب إجازة رياضية داخلية، يجب عليك اتباع الخطوات التالية من خلال شاشة تسجيل طلب إجازة رياضية داخلية:


اختيار نوع الإجازة ""إجازة رياضية"" من القائمة المنسدلة الخاصة بأنواع الإجازات.
ستظهر لك الشاشة الخاصة بتسجيل كل بيانات الإجازة.
سيعرض النظام تاريخ الطلب الحالي ولا يسمح بتعديله.
في حال كان ترقيم القرارات يدويًا، قم بإدخال الرقم الخاص للطلب، أما إذا كان الترقيم آليًا، سيظهر الرقم بعد الحفظ.
أدخل تاريخ بداية الإجازة.
أدخل مدة الإجازة بالأيام، وسيقوم النظام تلقائيًا بحساب تاريخ النهاية.
سيعرض النظام الرصيد السنوي المتبقي للإجازة.
أدخل اسم المدينة التي ستقضي فيها الإجازة (افتراضيًا المملكة العربية السعودية لأن الإجازة داخلية).
يمكن إدخال ملاحظات إضافية.
تحديد إذا كانت الإجازة بناءً على صلاحية الوزير أم لا.

بعد ملء كافة البيانات المطلوبة، يمكنك حفظ الطلب لتتم معالجته من الجهة المختصة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4773","2026-03-20T05:20:08.796Z",""
"91","إجازات","هل أحتاج مستندات معينة لإجازة الزواج؟","لا يوجد ذكر صريح لأي مستندات مطلوبة لتقديم طلب إجازة الزواج في الجزء المتاح من دليل المستخدم، بل يتم إدخال الطلب عبر النظام باختيار نوع الإجازة (إجازة زواج) وتعبئة البيانات المطلوبة مثل مدة الإجازة وبدايتها ونهايتها. لم يتم ذكر رفع مستندات محددة كشرط لإتمام الطلب ضمن المعلومات المتوفرة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","3743","2026-03-20T05:20:14.550Z",""
"92","إجازات","كم مرة يحق لي أخذ إجازة زواج؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","2204","2026-03-20T05:20:18.763Z",""
"93","إجازات","كيف أسجل طلب إجازة وقوع كارثة؟","يمكن تسجيل طلب إجازة وقوع كارثة من أيقونة ""الخدمات الذاتية للموظف"" ثم اختيار أيقونة ""إدارة الإجازات"" ثم اختيار نوع الإجازة (إجازة وقوع كارثة)، مع إرفاق المستندات المطلوبة وكتابة مبررات طلب الإجازة، ثم اعتماد الطلب من الموظف وعرضه على المدير المباشر لاتخاذ القرار.

المصدر: [الأسئلة الشائعة]","success","3237","2026-03-20T05:20:24.012Z",""
"94","إجازات","وش معنى إجازة حضانة يتيم مكفول؟","إجازة حضانة يتيم مكفول هي نوع من الإجازات التي تُمنح للموظفة الحاضنة التي تكفل طفل يتيم بهدف رعايته. تُعامل هذه الإجازة من حيث شروطها وضوابطها كإجازة الأمومة، حيث يمكن للموظفة الحصول على فترة أو فترات إجازة لرعاية الطفل اليتيم المكفول بما لا يتجاوز ثلاث سنوات طوال خدمتها وبربع الراتب، وفق الضوابط المحددة لإجازة الأمومة، وذلك بعد نهاية إجازة الوضع إذا كانت قد استنفذتها. تهدف هذه الإجازة إلى تمكين الموظفة من رعاية اليتيم المكفول خلال السنوات الأولى من عمره.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5291","2026-03-20T05:20:31.315Z",""
"95","تفويض","كيف أقدم على طلب تفويض صلاحية لموظف ثاني؟","يمكنك تقديم طلب تفويض صلاحية لموظف آخر عبر اتباع الخطوات التالية:


الدخول على النظام.
اختيار خدمة (تفويض الصلاحيات).
تعبئة البيانات المطلوبة وتحديد الموظف المراد تفويضه.
تحديد الصلاحيات المراد تفويضها وفترة التفويض.
إرسال الطلب للموافقة عليه من الإدارة المختصة.

المصدر: [الأسئلة الشائعة]","success","2720","2026-03-20T05:20:36.045Z",""
"96","تفويض","ليش ما أقدر أفوض صلاحيتي لموظف في إدارة ثانية؟","يمكن تفويض الصلاحيات لموظف آخر حتى لو كان ذلك الموظف في إدارة مختلفة، حيث يتيح النظام تفويض صلاحية موظف إلى موظف آخر سواء أكان كلاهما بنفس الجهة الإدارية أم لا، وذلك ليقوم الموظف الذي فُوضت له الصلاحية باعتماد طلبات الموظفين التابعين للموظف المفوض خلال فترة التفويض مع الاحتفاظ بسجل كامل عن حركات التفويض التي قام بها الموظف (التفويض، التمديد، القطع). إذا كنت تواجه صعوبة في عملية التفويض بين الإدارات، فقد تكون المشكلة تقنية أو تتعلق بصلاحيات النظام الحالي ويجب التواصل مع الدعم الفني أو إدارة النظام للتأكد من المسبب.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5292","2026-03-20T05:20:43.349Z",""
"97","تفويض","كم مدة التفويض المسموحة في النظام؟","يجب أن يتضمن قرار التفويض المكتوب الصلاحيات المفوضة واسم الموظف المفوّض ومسمى وظيفته ومدة التفويض. وينتهي التفويض في الحالات التالية:

انتهاء مدة التفويض.
انتهاء الغرض الذي تم من أجله التفويض.
إلغاء قرار التفويض.
شغور وظيفة من فوضت إليه الصلاحيات.
مرور ثلاثة أشهر من تعيين وزير مختص جديد غير من صدر منه التفويض.

بذلك، مدة التفويض تُحدد في القرار المكتوب ولا يوجد حد أقصى محدد في النظام، ويجب ذكرها صراحة في قرار التفويض نفسه.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","6335","2026-03-20T05:20:51.695Z",""
"98","تفويض","كيف ألغي تفويض صلاحية بعد ما سويته؟","لإلغاء أو حذف تفويض الصلاحية بعد إنشائه، يمكنك اتباع هذه الخطوات من خلال النظام:


ادخل إلى جدول أصحاب الصلاحية وحدد الإجراء المطلوب.
اضغط على زر ""التفاصيل"" بجانب الصلاحية التي ترغب في إلغائها.
اختر ""حذف"" أو ""تعديل"" من شريط المهام لإلغاء أو تعديل التفويض.
تستطيع أيضاً إيقاف الصلاحية بتفعيل حقل ""إيقاف الصلاحية"" ثم اضغط ""حفظ"" وستظهر لك رسالة بأن العملية تمت بنجاح.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","5835","2026-03-20T05:20:59.541Z",""
